case ID,turn count,resource,new,Sitter
voip-597cfafdee-20130402_011135,0,S,Request,A|offer
voip-597cfafdee-20130402_011135,0,U,Query,U|request
voip-597cfafdee-20130402_011135,1,S,A,A|assert
voip-597cfafdee-20130402_011135,1,S,A,A|assert
voip-597cfafdee-20130402_011135,2,S,A,A|assert
voip-597cfafdee-20130402_011135,2,S,A,A|assert
voip-597cfafdee-20130402_011135,2,U,Query,U|request
voip-597cfafdee-20130402_011135,3,S,A,A|assert
voip-597cfafdee-20130402_011135,3,S,A,A|assert
voip-597cfafdee-20130402_011135,4,S,A,A|assert
voip-597cfafdee-20130402_011135,4,U,Query,U|request
voip-597cfafdee-20130402_011135,5,S,A,A|assert
voip-597cfafdee-20130402_011135,5,S,A,A|assert
voip-597cfafdee-20130402_011135,5,U,Bye,U|bye*
voip-597cfafdee-20130328_232032,0,S,Request,A|offer
voip-597cfafdee-20130328_232032,0,U,Query,U|request
voip-597cfafdee-20130328_232032,0,U,Query,U|request
voip-597cfafdee-20130328_232032,1,S,A,A|assert
voip-597cfafdee-20130328_232032,1,S,A,A|assert
voip-597cfafdee-20130328_232032,1,S,A,A|assert
voip-597cfafdee-20130328_232032,1,U,Query,U|request
voip-597cfafdee-20130328_232032,2,S,A,A|assert
voip-597cfafdee-20130328_232032,2,S,A,A|assert
voip-597cfafdee-20130328_232032,2,U,Bye,U|bye*
voip-597cfafdee-20130328_233209,0,S,Request,A|offer
voip-597cfafdee-20130328_233209,0,U,Query,U|request
voip-597cfafdee-20130328_233209,0,U,Query,U|request
voip-597cfafdee-20130328_233209,1,S,Request,A|offer
voip-597cfafdee-20130328_233209,2,S,A,A|assert
voip-597cfafdee-20130328_233209,2,S,A,A|assert
voip-597cfafdee-20130328_233209,2,S,A,A|assert
voip-597cfafdee-20130328_233209,2,U,Query,U|request
voip-597cfafdee-20130328_233209,3,S,A,A|assert
voip-597cfafdee-20130328_233209,3,S,A,A|assert
voip-597cfafdee-20130328_233209,3,U,Bye,U|bye*
voip-597cfafdee-20130328_232942,0,S,Request,A|offer
voip-597cfafdee-20130328_232942,1,S,Request,A|offer
voip-597cfafdee-20130328_232942,1,U,Query,U|request
voip-597cfafdee-20130328_232942,1,U,Query,U|request
voip-597cfafdee-20130328_232942,2,S,A,A|assert
voip-597cfafdee-20130328_232942,2,S,A,A|assert
voip-597cfafdee-20130328_232942,2,S,A,A|assert
voip-597cfafdee-20130328_232942,2,U,Query,U|request
voip-597cfafdee-20130328_232942,3,S,Answer,A|reject
voip-597cfafdee-20130328_232942,3,U,Query,U|request
voip-597cfafdee-20130328_232942,4,S,A,A|assert
voip-597cfafdee-20130328_232942,4,S,A,A|assert
voip-597cfafdee-20130328_232942,4,S,A,A|assert
voip-597cfafdee-20130328_232942,4,S,A,A|assert
voip-597cfafdee-20130328_232942,4,U,Query,U|request
voip-597cfafdee-20130328_232942,4,U,Query,U|request
voip-597cfafdee-20130328_232942,5,S,A,A|assert
voip-597cfafdee-20130328_232942,5,S,A,A|assert
voip-597cfafdee-20130328_232942,5,S,A,A|assert
voip-597cfafdee-20130328_232942,5,U,Bye,U|bye*
voip-597cfafdee-20130402_011915,0,S,Request,A|offer
voip-597cfafdee-20130402_011915,0,U,Query,U|request
voip-597cfafdee-20130402_011915,1,S,Request,A|offer
voip-597cfafdee-20130402_011915,1,U,Query,U|request
voip-597cfafdee-20130402_011915,1,U,Query,U|request
voip-597cfafdee-20130402_011915,2,S,Request,A|offer
voip-597cfafdee-20130402_011915,2,U,Query,U|request
voip-597cfafdee-20130402_011915,3,S,A,A|assert
voip-597cfafdee-20130402_011915,3,S,A,A|assert
voip-597cfafdee-20130402_011915,3,U,Query,U|request
voip-597cfafdee-20130402_011915,3,U,Query,U|request
voip-597cfafdee-20130402_011915,4,S,A,A|assert
voip-597cfafdee-20130402_011915,4,S,A,A|assert
voip-597cfafdee-20130402_011915,4,S,A,A|assert
voip-597cfafdee-20130402_011915,4,U,Bye,U|bye*
voip-597cfafdee-20130328_234346,0,S,Request,A|offer
voip-597cfafdee-20130328_234346,1,S,Request,A|offer
voip-597cfafdee-20130328_234346,1,U,Hello,U|hello*
voip-597cfafdee-20130328_234346,2,S,Request,A|offer
voip-597cfafdee-20130328_234346,2,U,Query,U|request
voip-597cfafdee-20130328_234346,3,S,Request,A|request*
voip-597cfafdee-20130328_234346,3,U,Feedback,U|accept
voip-597cfafdee-20130328_234346,4,S,Request,A|offer
voip-597cfafdee-20130328_234346,4,U,Query,U|request
voip-597cfafdee-20130328_234346,5,S,Answer,A|reject
voip-597cfafdee-20130328_234346,5,U,Query,U|request
voip-597cfafdee-20130328_234346,6,S,Request,A|request*
voip-597cfafdee-20130328_234346,6,U,Feedback,U|accept
voip-597cfafdee-20130328_234346,7,S,A,A|assert
voip-597cfafdee-20130328_234346,7,S,A,A|assert
voip-597cfafdee-20130328_234346,7,S,A,A|assert
voip-597cfafdee-20130328_234346,7,U,Query,U|request
voip-597cfafdee-20130328_234346,8,S,A,A|assert
voip-597cfafdee-20130328_234346,8,S,A,A|assert
voip-597cfafdee-20130328_234346,9,S,A,A|assert
voip-597cfafdee-20130328_234346,9,S,A,A|assert
voip-597cfafdee-20130328_234346,9,S,A,A|assert
voip-597cfafdee-20130328_234346,9,U,Bye,U|bye*
voip-597cfafdee-20130402_011800,0,S,Request,A|offer
voip-597cfafdee-20130402_011800,0,U,Query,U|request
voip-597cfafdee-20130402_011800,0,U,Query,U|request
voip-597cfafdee-20130402_011800,1,S,Request,A|offer
voip-597cfafdee-20130402_011800,1,U,Query,U|request
voip-597cfafdee-20130402_011800,1,U,Query,U|request
voip-597cfafdee-20130402_011800,2,S,A,A|assert
voip-597cfafdee-20130402_011800,2,S,A,A|assert
voip-597cfafdee-20130402_011800,2,S,A,A|assert
voip-597cfafdee-20130402_011800,3,S,A,A|assert
voip-597cfafdee-20130402_011800,3,S,A,A|assert
voip-597cfafdee-20130402_011800,3,S,A,A|assert
voip-597cfafdee-20130402_011800,3,U,Query,U|request
voip-597cfafdee-20130402_011800,3,U,Query,U|request
voip-597cfafdee-20130402_011800,4,S,A,A|assert
voip-597cfafdee-20130402_011800,4,S,A,A|assert
voip-597cfafdee-20130402_011800,4,S,A,A|assert
voip-597cfafdee-20130402_011800,4,U,Query,U|request
voip-597cfafdee-20130402_011800,5,S,A,A|assert
voip-597cfafdee-20130402_011800,5,S,A,A|assert
voip-597cfafdee-20130402_011800,5,U,Bye,U|bye*
voip-597cfafdee-20130328_231821,0,S,Request,A|offer
voip-597cfafdee-20130328_231821,1,S,Request,A|offer
voip-597cfafdee-20130328_231821,1,U,Query,U|request
voip-597cfafdee-20130328_231821,2,S,Request,A|offer
voip-597cfafdee-20130328_231821,3,S,Request,A|offer
voip-597cfafdee-20130328_231821,3,U,Query,U|request
voip-597cfafdee-20130328_231821,4,S,Request,A|offer
voip-597cfafdee-20130328_231821,4,U,Query,U|request
voip-597cfafdee-20130328_231821,5,S,A,A|assert
voip-597cfafdee-20130328_231821,5,S,A,A|assert
voip-597cfafdee-20130328_231821,5,U,Query,U|request
voip-597cfafdee-20130328_231821,6,S,A,A|assert
voip-597cfafdee-20130328_231821,6,S,A,A|assert
voip-597cfafdee-20130328_231821,6,S,A,A|assert
voip-597cfafdee-20130328_231821,6,U,Bye,U|bye*
voip-597cfafdee-20130402_005342,0,S,Request,A|offer
voip-597cfafdee-20130402_005342,0,U,Query,U|request
voip-597cfafdee-20130402_005342,0,U,Query,U|request
voip-597cfafdee-20130402_005342,1,S,Answer,A|reject
voip-597cfafdee-20130402_005342,1,U,Query,U|request
voip-597cfafdee-20130402_005342,1,U,Query,U|request
voip-597cfafdee-20130402_005342,2,S,Answer,A|reject
voip-597cfafdee-20130402_005342,2,U,Query,U|request
voip-597cfafdee-20130402_005342,3,S,Request,A|offer
voip-597cfafdee-20130402_005342,3,S,Request,A|offer
voip-597cfafdee-20130402_005342,3,U,Query,U|request
voip-597cfafdee-20130402_005342,4,S,A,A|assert
voip-597cfafdee-20130402_005342,4,S,A,A|assert
voip-597cfafdee-20130402_005342,4,S,A,A|assert
voip-597cfafdee-20130402_005342,4,U,Query,U|request
voip-597cfafdee-20130402_005342,5,S,A,A|assert
voip-597cfafdee-20130402_005342,5,S,A,A|assert
voip-597cfafdee-20130402_005342,5,U,Bye,U|bye*
voip-597cfafdee-20130328_231921,0,S,Request,A|offer
voip-597cfafdee-20130328_231921,0,U,Query,U|request
voip-597cfafdee-20130328_231921,0,U,Query,U|request
voip-597cfafdee-20130328_231921,1,S,Answer,A|reject
voip-597cfafdee-20130328_231921,1,U,Query,U|request
voip-597cfafdee-20130328_231921,1,U,Query,U|request
voip-597cfafdee-20130328_231921,2,S,A,A|assert
voip-597cfafdee-20130328_231921,2,S,A,A|assert
voip-597cfafdee-20130328_231921,2,S,A,A|assert
voip-597cfafdee-20130328_231921,2,U,Query,U|request
voip-597cfafdee-20130328_231921,3,S,A,A|assert
voip-597cfafdee-20130328_231921,3,S,A,A|assert
voip-597cfafdee-20130328_231921,3,U,Query,U|request
voip-597cfafdee-20130328_231921,4,S,A,A|assert
voip-597cfafdee-20130328_231921,4,S,A,A|assert
voip-597cfafdee-20130328_231921,4,U,Bye,U|bye*
voip-597cfafdee-20130328_231005,0,S,Request,A|offer
voip-597cfafdee-20130328_231005,1,S,Request,A|offer
voip-597cfafdee-20130328_231005,1,U,Feedback,U|reject
voip-597cfafdee-20130328_231005,2,S,Request,A|offer
voip-597cfafdee-20130328_231005,2,U,Query,U|request
voip-597cfafdee-20130328_231005,3,S,Request,A|offer
voip-597cfafdee-20130328_231005,3,U,Feedback,U|accept
voip-597cfafdee-20130328_231005,4,S,A,A|assert
voip-597cfafdee-20130328_231005,4,S,A,A|assert
voip-597cfafdee-20130328_231005,4,U,Query,U|request
voip-597cfafdee-20130328_231005,5,S,A,A|assert
voip-597cfafdee-20130328_231005,5,S,A,A|assert
voip-597cfafdee-20130328_231005,5,U,Query,U|request
voip-597cfafdee-20130328_231005,6,S,A,A|assert
voip-597cfafdee-20130328_231005,6,S,A,A|assert
voip-597cfafdee-20130328_231005,6,U,Query,U|request
voip-597cfafdee-20130328_231005,7,S,A,A|assert
voip-597cfafdee-20130328_231005,7,S,A,A|assert
voip-597cfafdee-20130328_231005,7,U,Bye,U|bye*
voip-597cfafdee-20130402_010910,0,S,Request,A|offer
voip-597cfafdee-20130402_010910,1,S,Request,A|offer
voip-597cfafdee-20130402_010910,1,U,Query,U|request
voip-597cfafdee-20130402_010910,2,S,Request,A|offer
voip-597cfafdee-20130402_010910,3,S,Request,A|offer
voip-597cfafdee-20130402_010910,4,S,Request,A|offer
voip-597cfafdee-20130402_010910,5,S,Request,A|offer
voip-597cfafdee-20130402_010910,5,U,Query,U|request
voip-597cfafdee-20130402_010910,6,S,Request,A|request*
voip-597cfafdee-20130402_010910,6,U,Feedback,U|accept
voip-597cfafdee-20130402_010910,7,S,A,A|assert
voip-597cfafdee-20130402_010910,7,S,A,A|assert
voip-597cfafdee-20130402_010910,7,S,A,A|assert
voip-597cfafdee-20130402_010910,7,U,Query,U|request
voip-597cfafdee-20130402_010910,8,S,A,A|assert
voip-597cfafdee-20130402_010910,8,S,A,A|assert
voip-597cfafdee-20130402_010910,8,U,Query,U|request
voip-597cfafdee-20130402_010910,9,S,A,A|assert
voip-597cfafdee-20130402_010910,9,S,A,A|assert
voip-597cfafdee-20130402_010910,9,U,Bye,U|bye*
voip-597cfafdee-20130328_233056,0,S,Request,A|offer
voip-597cfafdee-20130328_233056,1,S,Request,A|offer
voip-597cfafdee-20130328_233056,1,U,Query,U|request
voip-597cfafdee-20130328_233056,1,U,Query,U|request
voip-597cfafdee-20130328_233056,2,S,A,A|assert
voip-597cfafdee-20130328_233056,2,S,A,A|assert
voip-597cfafdee-20130328_233056,2,U,Query,U|request
voip-597cfafdee-20130328_233056,3,S,A,A|assert
voip-597cfafdee-20130328_233056,3,S,A,A|assert
voip-597cfafdee-20130328_233056,3,S,A,A|assert
voip-597cfafdee-20130328_233056,3,U,Query,U|request
voip-597cfafdee-20130328_233056,4,S,A,A|assert
voip-597cfafdee-20130328_233056,4,S,A,A|assert
voip-597cfafdee-20130328_233056,4,S,A,A|assert
voip-597cfafdee-20130328_233056,4,U,Query,U|request
voip-597cfafdee-20130328_233056,5,S,A,A|assert
voip-597cfafdee-20130328_233056,5,S,A,A|assert
voip-597cfafdee-20130328_233056,5,U,Query,U|request
voip-597cfafdee-20130328_233056,6,S,A,A|assert
voip-597cfafdee-20130328_233056,6,S,A,A|assert
voip-597cfafdee-20130328_233056,6,U,Bye,U|bye*
voip-597cfafdee-20130402_005918,0,S,Request,A|offer
voip-597cfafdee-20130402_005918,0,U,Query,U|request
voip-597cfafdee-20130402_005918,1,S,A,A|assert
voip-597cfafdee-20130402_005918,1,S,A,A|assert
voip-597cfafdee-20130402_005918,1,U,Query,U|request
voip-597cfafdee-20130402_005918,2,S,A,A|assert
voip-597cfafdee-20130402_005918,2,S,A,A|assert
voip-597cfafdee-20130402_005918,2,U,Query,U|request
voip-597cfafdee-20130402_005918,3,S,A,A|assert
voip-597cfafdee-20130402_005918,3,S,A,A|assert
voip-597cfafdee-20130402_005918,3,U,Bye,U|bye*
voip-597cfafdee-20130328_231524,0,S,Request,A|offer
voip-597cfafdee-20130328_231524,1,S,Request,A|offer
voip-597cfafdee-20130328_231524,1,U,Query,U|request
voip-597cfafdee-20130328_231524,2,S,Answer,A|reject
voip-597cfafdee-20130328_231524,2,U,Query,U|request
voip-597cfafdee-20130328_231524,3,S,A,A|assert
voip-597cfafdee-20130328_231524,3,S,A,A|assert
voip-597cfafdee-20130328_231524,4,S,A,A|assert
voip-597cfafdee-20130328_231524,4,U,Query,U|request
voip-597cfafdee-20130328_231524,5,S,A,A|assert
voip-597cfafdee-20130328_231524,5,S,A,A|assert
voip-597cfafdee-20130328_231524,5,U,Query,U|request
voip-597cfafdee-20130328_231524,6,S,A,A|assert
voip-597cfafdee-20130328_231524,6,S,A,A|assert
voip-597cfafdee-20130328_231524,6,U,Bye,U|bye*
voip-597cfafdee-20130402_005206,0,S,Request,A|offer
voip-597cfafdee-20130402_005206,0,U,Query,U|request
voip-597cfafdee-20130402_005206,1,S,A,A|assert
voip-597cfafdee-20130402_005206,1,S,A,A|assert
voip-597cfafdee-20130402_005206,1,U,Query,U|request
voip-597cfafdee-20130402_005206,2,S,Answer,A|reject
voip-597cfafdee-20130402_005206,3,S,Answer,A|reject
voip-597cfafdee-20130402_005206,3,U,Query,U|request
voip-597cfafdee-20130402_005206,4,S,A,A|assert
voip-597cfafdee-20130402_005206,4,S,A,A|assert
voip-597cfafdee-20130402_005206,4,U,Query,U|request
voip-597cfafdee-20130402_005206,4,U,Query,U|request
voip-597cfafdee-20130402_005206,5,S,A,A|assert
voip-597cfafdee-20130402_005206,5,S,A,A|assert
voip-597cfafdee-20130402_005206,5,S,A,A|assert
voip-597cfafdee-20130402_005206,5,U,Query,U|request
voip-597cfafdee-20130402_005206,6,S,A,A|assert
voip-597cfafdee-20130402_005206,6,S,A,A|assert
voip-597cfafdee-20130402_005206,6,U,Bye,U|bye*
voip-597cfafdee-20130328_234727,0,S,Request,A|offer
voip-597cfafdee-20130328_234727,0,U,Query,U|request
voip-597cfafdee-20130328_234727,1,S,Request,A|offer
voip-597cfafdee-20130328_234727,1,U,Query,U|request
voip-597cfafdee-20130328_234727,2,S,Request,A|offer
voip-597cfafdee-20130328_234727,2,U,Query,U|request
voip-597cfafdee-20130328_234727,3,S,A,A|assert
voip-597cfafdee-20130328_234727,3,S,A,A|assert
voip-597cfafdee-20130328_234727,3,S,A,A|assert
voip-597cfafdee-20130328_234727,3,U,Query,U|request
voip-597cfafdee-20130328_234727,3,U,Query,U|request
voip-597cfafdee-20130328_234727,3,U,Query,U|request
voip-597cfafdee-20130328_234727,4,S,A,A|assert
voip-597cfafdee-20130328_234727,4,S,A,A|assert
voip-597cfafdee-20130328_234727,4,S,A,A|assert
voip-597cfafdee-20130328_234727,4,S,A,A|assert
voip-597cfafdee-20130328_234727,4,U,Bye,U|bye*
voip-597cfafdee-20130402_010156,0,S,Request,A|offer
voip-597cfafdee-20130402_010156,0,U,Query,U|request
voip-597cfafdee-20130402_010156,0,U,Query,U|request
voip-597cfafdee-20130402_010156,1,S,Request,A|request*
voip-597cfafdee-20130402_010156,1,U,Feedback,U|accept
voip-597cfafdee-20130402_010156,2,S,Answer,A|reject
voip-597cfafdee-20130402_010156,2,U,Query,U|request
voip-597cfafdee-20130402_010156,3,S,Answer,A|reject
voip-597cfafdee-20130402_010156,3,U,Query,U|request
voip-597cfafdee-20130402_010156,4,S,Answer,A|reject
voip-597cfafdee-20130402_010156,4,U,Query,U|request
voip-597cfafdee-20130402_010156,5,S,Answer,A|reject
voip-597cfafdee-20130402_010156,5,U,Query,U|request
voip-597cfafdee-20130402_010156,6,S,Request,A|request*
voip-597cfafdee-20130402_010156,7,S,Answer,A|reject
voip-597cfafdee-20130402_010156,7,U,Bye,U|bye*
voip-d7853a398f-20130401_152954,0,S,Request,A|offer
voip-d7853a398f-20130401_152954,0,U,Query,U|request
voip-d7853a398f-20130401_152954,0,U,Query,U|request
voip-d7853a398f-20130401_152954,1,S,A,A|assert
voip-d7853a398f-20130401_152954,1,S,A,A|assert
voip-d7853a398f-20130401_152954,1,S,A,A|assert
voip-d7853a398f-20130401_152954,1,U,Query,U|request
voip-d7853a398f-20130401_152954,2,S,A,A|assert
voip-d7853a398f-20130401_152954,2,S,A,A|assert
voip-d7853a398f-20130401_152954,2,U,Query,U|request
voip-d7853a398f-20130401_152954,3,S,A,A|assert
voip-d7853a398f-20130401_152954,3,S,A,A|assert
voip-d7853a398f-20130401_152954,3,U,Bye,U|bye*
voip-d7853a398f-20130402_153810,0,S,Request,A|offer
voip-d7853a398f-20130402_153810,0,U,Query,U|request
voip-d7853a398f-20130402_153810,0,U,Query,U|request
voip-d7853a398f-20130402_153810,1,S,Answer,A|reject
voip-d7853a398f-20130402_153810,2,S,Request,A|offer
voip-d7853a398f-20130402_153810,2,S,Request,A|offer
voip-d7853a398f-20130402_153810,2,U,Query,U|request
voip-d7853a398f-20130402_153810,3,S,Answer,A|reject
voip-d7853a398f-20130402_153810,3,U,Query,U|request
voip-d7853a398f-20130402_153810,4,S,Answer,A|reject
voip-d7853a398f-20130402_153810,4,U,Query,U|request
voip-d7853a398f-20130402_153810,4,U,Query,U|request
voip-d7853a398f-20130402_153810,5,S,Request,A|request*
voip-d7853a398f-20130402_153810,6,S,Request,A|request*
voip-d7853a398f-20130402_153810,6,U,Feedback,U|accept
voip-d7853a398f-20130402_153810,7,S,Answer,A|reject
voip-d7853a398f-20130402_153810,7,U,Query,U|request
voip-d7853a398f-20130402_153810,7,U,Query,U|request
voip-d7853a398f-20130402_153810,8,S,A,A|assert
voip-d7853a398f-20130402_153810,8,S,A,A|assert
voip-d7853a398f-20130402_153810,8,U,Query,U|request
voip-d7853a398f-20130402_153810,9,S,A,A|assert
voip-d7853a398f-20130402_153810,9,S,A,A|assert
voip-d7853a398f-20130402_153810,10,S,A,A|assert
voip-d7853a398f-20130402_153810,10,S,A,A|assert
voip-d7853a398f-20130402_153810,11,S,A,A|assert
voip-d7853a398f-20130402_153810,11,U,Bye,U|bye*
voip-d7853a398f-20130401_154937,0,S,Request,A|offer
voip-d7853a398f-20130401_154937,0,U,Query,U|request
voip-d7853a398f-20130401_154937,0,U,Query,U|request
voip-d7853a398f-20130401_154937,1,S,Request,A|offer
voip-d7853a398f-20130401_154937,1,U,Query,U|request
voip-d7853a398f-20130401_154937,2,S,A,A|assert
voip-d7853a398f-20130401_154937,2,S,A,A|assert
voip-d7853a398f-20130401_154937,2,S,A,A|assert
voip-d7853a398f-20130401_154937,2,U,Query,U|request
voip-d7853a398f-20130401_154937,3,S,A,A|assert
voip-d7853a398f-20130401_154937,3,S,A,A|assert
voip-d7853a398f-20130401_154937,4,S,A,A|assert
voip-d7853a398f-20130401_154937,4,S,A,A|assert
voip-d7853a398f-20130401_154937,4,U,Bye,U|bye*
voip-d7853a398f-20130401_160153,0,S,Request,A|offer
voip-d7853a398f-20130401_160153,0,U,Query,U|request
voip-d7853a398f-20130401_160153,1,S,Request,A|offer
voip-d7853a398f-20130401_160153,1,U,Query,U|request
voip-d7853a398f-20130401_160153,2,S,Answer,A|reject
voip-d7853a398f-20130401_160153,2,U,Query,U|request
voip-d7853a398f-20130401_160153,2,U,Query,U|request
voip-d7853a398f-20130401_160153,3,S,A,A|assert
voip-d7853a398f-20130401_160153,3,S,A,A|assert
voip-d7853a398f-20130401_160153,3,U,Query,U|request
voip-d7853a398f-20130401_160153,4,S,A,A|assert
voip-d7853a398f-20130401_160153,4,S,A,A|assert
voip-d7853a398f-20130401_160153,4,U,Query,U|request
voip-d7853a398f-20130401_160153,4,U,Query,U|request
voip-d7853a398f-20130401_160153,5,S,A,A|assert
voip-d7853a398f-20130401_160153,5,S,A,A|assert
voip-d7853a398f-20130401_160153,5,S,A,A|assert
voip-d7853a398f-20130401_160153,5,U,Query,U|request
voip-d7853a398f-20130401_160153,6,S,A,A|assert
voip-d7853a398f-20130401_160153,6,S,A,A|assert
voip-d7853a398f-20130401_160153,6,U,Query,U|request
voip-d7853a398f-20130401_160153,7,S,A,A|assert
voip-d7853a398f-20130401_160153,7,S,A,A|assert
voip-d7853a398f-20130401_160153,7,U,Query,U|request
voip-d7853a398f-20130401_160153,8,S,A,A|assert
voip-d7853a398f-20130401_160153,8,S,A,A|assert
voip-d7853a398f-20130401_160153,8,U,Bye,U|bye*
voip-d7853a398f-20130402_161902,0,S,Request,A|offer
voip-d7853a398f-20130402_161902,0,U,Query,U|request
voip-d7853a398f-20130402_161902,0,U,Query,U|request
voip-d7853a398f-20130402_161902,1,S,Request,A|offer
voip-d7853a398f-20130402_161902,1,U,Query,U|request
voip-d7853a398f-20130402_161902,2,S,A,A|assert
voip-d7853a398f-20130402_161902,2,S,A,A|assert
voip-d7853a398f-20130402_161902,2,S,A,A|assert
voip-d7853a398f-20130402_161902,2,U,Query,U|request
voip-d7853a398f-20130402_161902,3,S,A,A|assert
voip-d7853a398f-20130402_161902,3,U,Query,U|request
voip-d7853a398f-20130402_161902,4,S,A,A|assert
voip-d7853a398f-20130402_161902,4,S,A,A|assert
voip-d7853a398f-20130402_161902,4,U,Bye,U|bye*
voip-d7853a398f-20130401_161556,0,S,Request,A|offer
voip-d7853a398f-20130401_161556,0,U,Query,U|request
voip-d7853a398f-20130401_161556,0,U,Query,U|request
voip-d7853a398f-20130401_161556,1,S,Request,A|offer
voip-d7853a398f-20130401_161556,1,U,Query,U|request
voip-d7853a398f-20130401_161556,2,S,A,A|assert
voip-d7853a398f-20130401_161556,2,S,A,A|assert
voip-d7853a398f-20130401_161556,2,S,A,A|assert
voip-d7853a398f-20130401_161556,2,S,A,A|assert
voip-d7853a398f-20130401_161556,3,S,A,A|assert
voip-d7853a398f-20130401_161556,3,S,A,A|assert
voip-d7853a398f-20130401_161556,3,S,A,A|assert
voip-d7853a398f-20130401_161556,3,U,Query,U|request
voip-d7853a398f-20130401_161556,4,S,A,A|assert
voip-d7853a398f-20130401_161556,4,S,A,A|assert
voip-d7853a398f-20130401_161556,4,U,Query,U|request
voip-d7853a398f-20130401_161556,5,S,A,A|assert
voip-d7853a398f-20130401_161556,5,S,A,A|assert
voip-d7853a398f-20130401_161556,5,U,Bye,U|bye*
voip-d7853a398f-20130401_152001,0,S,Request,A|offer
voip-d7853a398f-20130401_152001,0,U,Query,U|request
voip-d7853a398f-20130401_152001,0,U,Query,U|request
voip-d7853a398f-20130401_152001,1,S,A,A|assert
voip-d7853a398f-20130401_152001,1,S,A,A|assert
voip-d7853a398f-20130401_152001,1,S,A,A|assert
voip-d7853a398f-20130401_152001,1,U,Query,U|request
voip-d7853a398f-20130401_152001,2,S,A,A|assert
voip-d7853a398f-20130401_152001,2,S,A,A|assert
voip-d7853a398f-20130401_152001,2,U,Query,U|request
voip-d7853a398f-20130401_152001,3,S,A,A|assert
voip-d7853a398f-20130401_152001,3,S,A,A|assert
voip-d7853a398f-20130401_152001,3,U,Query,U|request
voip-d7853a398f-20130401_152001,4,S,A,A|assert
voip-d7853a398f-20130401_152001,4,S,A,A|assert
